anno;O;D;EXPO_20;EXPO_40;IMPO_20;IMPO_40;VACÍOS_20;VACÍOS_40;provincia;DESTINO_PROVINCIA;region;DESTINO_REGION
2020;43;20;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;21;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;22;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;23;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;24;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;25;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;26;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;27;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;28;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;29;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;30;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;31;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;32;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;33;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;34;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;35;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;36;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;37;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;38;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;39;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;40;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;41;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;42;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;43;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;44;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;45;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;46;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;47;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2020;43;48;0;0;0;0;267,6;443,4;Santiago;Melipilla;Santiago;Santiago
2020;43;49;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;50;0;0;0;0;0;0;Santiago;Talagante;Santiago;Santiago
2020;43;51;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;43;52;0;0;0;0;0;0;Santiago;Choapa;Santiago;Coquimbo
2020;43;53;0;0;0;0;0;0;Santiago;Elqui;Santiago;Coquimbo
2020;43;54;0;0;0;0;0;0;Santiago;Limarí;Santiago;Coquimbo
2020;43;55;0;0;0;0;0;0;Santiago;Curicó;Santiago;Maule
2020;43;56;0;0;0;0;0;0;Santiago;Talca;Santiago;Maule
2020;43;57;0;0;0;0;0;0;Santiago;Linares;Santiago;Maule
2020;43;58;0;0;0;0;0;0;Santiago;Cauquenes;Santiago;Maule
2020;43;59;0;0;0;0;0;0;Santiago;Ñuble;Santiago;Bío-Bío
2020;43;60;0;0;0;0;0;0;Santiago;Concepción;Santiago;Bío-Bío
2020;43;61;0;0;0;0;0;0;Santiago;Biobío;Santiago;Bío-Bío
2020;43;62;0;0;0;0;0;0;Santiago;Arauco;Santiago;Bío-Bío
2020;43;63;0;0;0;0;0;0;Santiago;Arica;Santiago;Arica y Parinacota
2020;43;64;0;0;0;0;0;0;Santiago;Magallanes;Santiago;Magallanes y Antártica Chilena
2020;43;777;0;0;0;0;0;0;Santiago;Ancud;Santiago;Los Lagos
2020;44;1;0;0;0;0;0;0;Santiago;Petorca;Santiago;Valparaíso
2020;44;2;0;0;0;0;0;0;Santiago;San Felipe;Santiago;Valparaíso
2020;44;3;0;0;0;0;0;0;Santiago;Quillota;Santiago;Valparaíso
2020;44;4;0;0;0;0;0;0;Santiago;Los Andes;Santiago;Valparaíso
2020;44;5;0;0;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2020;44;6;534,1;1.032,50;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2020;44;7;43,5;84;0;0;783,5;1.298,10;Santiago;Valparaíso;Santiago;Valparaíso
2020;44;8;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2020;44;9;1.178,10;2.277,40;0;0;383,2;634,9;Santiago;San Antonio;Santiago;Valparaíso
2020;44;10;0;0;0;0;736,9;1.220,80;Santiago;San Antonio;Santiago;Valparaíso
2020;44;11;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2020;44;12;0;0;0;0;192,4;318,8;Santiago;Valparaíso;Santiago;Valparaíso
2020;44;13;0;0;0;0;0;0;Santiago;Cardenal Caro;Santiago;Libertador General Bernardo O'Higgins
2020;44;14;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;44;15;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;44;16;0;0;0;0;0;0;Santiago;Colchagua;Santiago;Libertador General Bernardo O'Higgins
2020;44;17;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;44;18;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;19;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;20;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;21;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;22;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;23;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;24;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;25;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;26;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;27;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;28;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;29;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;30;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;31;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;32;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;33;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;34;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;35;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;36;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;37;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;38;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;39;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;40;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;41;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;42;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;43;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;44;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;45;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;46;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;47;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2020;44;48;0;0;0;0;133,8;221,7;Santiago;Melipilla;Santiago;Santiago
2020;44;49;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;50;0;0;0;0;0;0;Santiago;Talagante;Santiago;Santiago
2020;44;51;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;44;52;0;0;0;0;0;0;Santiago;Choapa;Santiago;Coquimbo
2020;44;53;0;0;0;0;0;0;Santiago;Elqui;Santiago;Coquimbo
2020;44;54;0;0;0;0;0;0;Santiago;Limarí;Santiago;Coquimbo
2020;44;55;0;0;0;0;0;0;Santiago;Curicó;Santiago;Maule
2020;44;56;0;0;0;0;0;0;Santiago;Talca;Santiago;Maule
2020;44;57;0;0;0;0;0;0;Santiago;Linares;Santiago;Maule
2020;44;58;0;0;0;0;0;0;Santiago;Cauquenes;Santiago;Maule
2020;44;59;0;0;0;0;0;0;Santiago;Ñuble;Santiago;Bío-Bío
2020;44;60;0;0;0;0;0;0;Santiago;Concepción;Santiago;Bío-Bío
2020;44;61;0;0;0;0;0;0;Santiago;Biobío;Santiago;Bío-Bío
2020;44;62;0;0;0;0;0;0;Santiago;Arauco;Santiago;Bío-Bío
2020;44;63;0;0;0;0;0;0;Santiago;Arica;Santiago;Arica y Parinacota
2020;44;64;0;0;0;0;0;0;Santiago;Magallanes;Santiago;Magallanes y Antártica Chilena
2020;44;777;0;0;0;0;0;0;Santiago;Ancud;Santiago;Los Lagos
2020;45;1;0;0;0;0;0;0;Santiago;Petorca;Santiago;Valparaíso
2020;45;2;0;0;0;0;0;0;Santiago;San Felipe;Santiago;Valparaíso
2020;45;3;0;0;0;0;0;0;Santiago;Quillota;Santiago;Valparaíso
2020;45;4;0;0;0;0;0;0;Santiago;Los Andes;Santiago;Valparaíso
2020;45;5;0;0;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2020;45;6;829,3;1.603,00;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2020;45;7;0;0;0;0;128,3;212,5;Santiago;Valparaíso;Santiago;Valparaíso
2020;45;8;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2020;45;9;595,7;1.151,50;0;0;582,3;964,7;Santiago;San Antonio;Santiago;Valparaíso
2020;45;10;124,5;240,6;0;0;368,4;610,4;Santiago;San Antonio;Santiago;Valparaíso
2020;45;11;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2020;45;12;0;0;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2020;45;13;0;0;0;0;0;0;Santiago;Cardenal Caro;Santiago;Libertador General Bernardo O'Higgins
2020;45;14;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;45;15;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;45;16;0;0;0;0;0;0;Santiago;Colchagua;Santiago;Libertador General Bernardo O'Higgins
2020;45;17;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;45;18;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;19;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;20;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;21;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;22;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;23;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;24;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;25;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;26;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;27;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;28;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;29;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;30;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;31;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;32;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;33;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;34;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;35;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;36;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;37;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;38;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;39;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;40;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;41;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;42;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;43;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;44;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;45;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;46;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;47;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2020;45;48;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2020;45;49;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;50;0;0;0;0;0;0;Santiago;Talagante;Santiago;Santiago
2020;45;51;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;45;52;0;0;0;0;0;0;Santiago;Choapa;Santiago;Coquimbo
2020;45;53;0;0;0;0;0;0;Santiago;Elqui;Santiago;Coquimbo
2020;45;54;0;0;0;0;0;0;Santiago;Limarí;Santiago;Coquimbo
2020;45;55;0;0;0;0;0;0;Santiago;Curicó;Santiago;Maule
2020;45;56;0;0;0;0;0;0;Santiago;Talca;Santiago;Maule
2020;45;57;0;0;0;0;0;0;Santiago;Linares;Santiago;Maule
2020;45;58;0;0;0;0;0;0;Santiago;Cauquenes;Santiago;Maule
2020;45;59;0;0;0;0;0;0;Santiago;Ñuble;Santiago;Bío-Bío
2020;45;60;0;0;0;0;0;0;Santiago;Concepción;Santiago;Bío-Bío
2020;45;61;0;0;0;0;0;0;Santiago;Biobío;Santiago;Bío-Bío
2020;45;62;0;0;0;0;0;0;Santiago;Arauco;Santiago;Bío-Bío
2020;45;63;0;0;0;0;0;0;Santiago;Arica;Santiago;Arica y Parinacota
2020;45;64;0;0;0;0;0;0;Santiago;Magallanes;Santiago;Magallanes y Antártica Chilena
2020;45;777;0;0;0;0;0;0;Santiago;Ancud;Santiago;Los Lagos
2020;46;1;0;0;0;0;0;0;Santiago;Petorca;Santiago;Valparaíso
2020;46;2;0;0;0;0;0;0;Santiago;San Felipe;Santiago;Valparaíso
2020;46;3;0;0;0;0;0;0;Santiago;Quillota;Santiago;Valparaíso
2020;46;4;0;0;0;0;0;0;Santiago;Los Andes;Santiago;Valparaíso
2020;46;5;0;0;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2020;46;6;1.711,90;3.309,30;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2020;46;7;304;587,7;0;0;449;743,8;Santiago;Valparaíso;Santiago;Valparaíso
2020;46;8;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2020;46;9;1.973,80;3.815,50;0;0;291,2;482,4;Santiago;San Antonio;Santiago;Valparaíso
2020;46;10;0;0;0;0;859,7;1.424,20;Santiago;San Antonio;Santiago;Valparaíso
2020;46;11;0;0;0;0;0;0;Santiago;San Antonio;Santiago;Valparaíso
2020;46;12;0;0;0;0;0;0;Santiago;Valparaíso;Santiago;Valparaíso
2020;46;13;0;0;0;0;0;0;Santiago;Cardenal Caro;Santiago;Libertador General Bernardo O'Higgins
2020;46;14;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;46;15;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;46;16;0;0;0;0;0;0;Santiago;Colchagua;Santiago;Libertador General Bernardo O'Higgins
2020;46;17;0;0;0;0;0;0;Santiago;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;46;18;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;19;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;20;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;21;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;22;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;23;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;24;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;25;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;26;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;27;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;28;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;29;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;30;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;31;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;32;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;33;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;34;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;35;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;36;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;37;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;38;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;39;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;40;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;41;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;42;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;43;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;44;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;45;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;46;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;47;0;0;0;0;0;0;Santiago;Melipilla;Santiago;Santiago
2020;46;48;0;0;0;0;133,8;221,7;Santiago;Melipilla;Santiago;Santiago
2020;46;49;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;50;0;0;0;0;0;0;Santiago;Talagante;Santiago;Santiago
2020;46;51;0;0;0;0;0;0;Santiago;Santiago;Santiago;Santiago
2020;46;52;0;0;0;0;0;0;Santiago;Choapa;Santiago;Coquimbo
2020;46;53;0;0;0;0;0;0;Santiago;Elqui;Santiago;Coquimbo
2020;46;54;0;0;0;0;0;0;Santiago;Limarí;Santiago;Coquimbo
2020;46;55;0;0;0;0;0;0;Santiago;Curicó;Santiago;Maule
2020;46;56;0;0;0;0;0;0;Santiago;Talca;Santiago;Maule
2020;46;57;0;0;0;0;0;0;Santiago;Linares;Santiago;Maule
2020;46;58;0;0;0;0;0;0;Santiago;Cauquenes;Santiago;Maule
2020;46;59;0;0;0;0;0;0;Santiago;Ñuble;Santiago;Bío-Bío
2020;46;60;0;0;0;0;0;0;Santiago;Concepción;Santiago;Bío-Bío
2020;46;61;0;0;0;0;0;0;Santiago;Biobío;Santiago;Bío-Bío
2020;46;62;0;0;0;0;0;0;Santiago;Arauco;Santiago;Bío-Bío
2020;46;63;0;0;0;0;0;0;Santiago;Arica;Santiago;Arica y Parinacota
2020;46;64;0;0;0;0;0;0;Santiago;Magallanes;Santiago;Magallanes y Antártica Chilena
2020;46;777;0;0;0;0;0;0;Santiago;Ancud;Santiago;Los Lagos
2020;47;1;0;0;0;0;0;0;Melipilla;Petorca;Santiago;Valparaíso
2020;47;2;0;0;0;0;0;0;Melipilla;San Felipe;Santiago;Valparaíso
2020;47;3;0;0;0;0;0;0;Melipilla;Quillota;Santiago;Valparaíso
2020;47;4;0;0;0;0;0;0;Melipilla;Los Andes;Santiago;Valparaíso
2020;47;5;0;0;0;0;0;0;Melipilla;Valparaíso;Santiago;Valparaíso
2020;47;6;335,7;648,9;0;0;0;0;Melipilla;Valparaíso;Santiago;Valparaíso
2020;47;7;0;0;0;0;0;0;Melipilla;Valparaíso;Santiago;Valparaíso
2020;47;8;0;0;0;0;0;0;Melipilla;San Antonio;Santiago;Valparaíso
2020;47;9;249,7;482,6;0;0;0;0;Melipilla;San Antonio;Santiago;Valparaíso
2020;47;10;255,1;493,1;0;0;0;0;Melipilla;San Antonio;Santiago;Valparaíso
2020;47;11;0;0;0;0;0;0;Melipilla;San Antonio;Santiago;Valparaíso
2020;47;12;0;0;0;0;0;0;Melipilla;Valparaíso;Santiago;Valparaíso
2020;47;13;0;0;0;0;0;0;Melipilla;Cardenal Caro;Santiago;Libertador General Bernardo O'Higgins
2020;47;14;0;0;0;0;106,5;176,4;Melipilla;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;47;15;0;0;0;0;106,5;176,4;Melipilla;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;47;16;0;0;0;0;106,5;176,4;Melipilla;Colchagua;Santiago;Libertador General Bernardo O'Higgins
2020;47;17;0;0;0;0;0;0;Melipilla;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;47;18;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;19;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;20;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;21;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;22;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;23;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;24;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;25;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;26;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;27;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;28;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;29;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;30;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;31;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;32;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;33;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;34;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;35;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;36;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;37;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;38;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;39;0;0;0;0;126,1;208,9;Melipilla;Santiago;Santiago;Santiago
2020;47;40;0;0;0;0;130,1;215,5;Melipilla;Santiago;Santiago;Santiago
2020;47;41;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;42;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;43;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;44;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;45;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;46;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;47;0;0;0;0;0;0;Melipilla;Melipilla;Santiago;Santiago
2020;47;48;0;0;0;0;356,5;590,7;Melipilla;Melipilla;Santiago;Santiago
2020;47;49;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;50;0;0;0;0;0;0;Melipilla;Talagante;Santiago;Santiago
2020;47;51;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;47;52;0;0;0;0;0;0;Melipilla;Choapa;Santiago;Coquimbo
2020;47;53;0;0;0;0;0;0;Melipilla;Elqui;Santiago;Coquimbo
2020;47;54;0;0;0;0;0;0;Melipilla;Limarí;Santiago;Coquimbo
2020;47;55;0;0;0;0;0;0;Melipilla;Curicó;Santiago;Maule
2020;47;56;0;0;0;0;0;0;Melipilla;Talca;Santiago;Maule
2020;47;57;0;0;0;0;0;0;Melipilla;Linares;Santiago;Maule
2020;47;58;0;0;0;0;0;0;Melipilla;Cauquenes;Santiago;Maule
2020;47;59;0;0;0;0;0;0;Melipilla;Ñuble;Santiago;Bío-Bío
2020;47;60;0;0;0;0;0;0;Melipilla;Concepción;Santiago;Bío-Bío
2020;47;61;0;0;0;0;0;0;Melipilla;Biobío;Santiago;Bío-Bío
2020;47;62;0;0;0;0;0;0;Melipilla;Arauco;Santiago;Bío-Bío
2020;47;63;0;0;0;0;0;0;Melipilla;Arica;Santiago;Arica y Parinacota
2020;47;64;0;0;0;0;0;0;Melipilla;Magallanes;Santiago;Magallanes y Antártica Chilena
2020;47;777;0;0;0;0;0;0;Melipilla;Ancud;Santiago;Los Lagos
2020;48;1;0;0;0;0;0;0;Melipilla;Petorca;Santiago;Valparaíso
2020;48;2;0;0;0;0;0;0;Melipilla;San Felipe;Santiago;Valparaíso
2020;48;3;0;0;0;0;0;0;Melipilla;Quillota;Santiago;Valparaíso
2020;48;4;0;0;0;0;0;0;Melipilla;Los Andes;Santiago;Valparaíso
2020;48;5;0;0;0;0;0;0;Melipilla;Valparaíso;Santiago;Valparaíso
2020;48;6;896,4;1.732,80;0;0;0;0;Melipilla;Valparaíso;Santiago;Valparaíso
2020;48;7;0;0;0;0;64,1;106,3;Melipilla;Valparaíso;Santiago;Valparaíso
2020;48;8;0;0;0;0;0;0;Melipilla;San Antonio;Santiago;Valparaíso
2020;48;9;631,9;1.221,60;0;0;0;0;Melipilla;San Antonio;Santiago;Valparaíso
2020;48;10;0;0;0;0;0;0;Melipilla;San Antonio;Santiago;Valparaíso
2020;48;11;0;0;0;0;0;0;Melipilla;San Antonio;Santiago;Valparaíso
2020;48;12;0;0;0;0;0;0;Melipilla;Valparaíso;Santiago;Valparaíso
2020;48;13;0;0;0;0;106,5;176,4;Melipilla;Cardenal Caro;Santiago;Libertador General Bernardo O'Higgins
2020;48;14;0;0;0;0;0;0;Melipilla;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;48;15;0;0;0;0;106,5;176,4;Melipilla;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;48;16;0;0;0;0;453,3;751;Melipilla;Colchagua;Santiago;Libertador General Bernardo O'Higgins
2020;48;17;0;0;0;0;354;586,5;Melipilla;Cachapoal;Santiago;Libertador General Bernardo O'Higgins
2020;48;18;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;48;19;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;48;20;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
2020;48;21;0;0;0;0;130,1;215,5;Melipilla;Santiago;Santiago;Santiago
2020;48;22;0;0;0;0;130,1;215,5;Melipilla;Santiago;Santiago;Santiago
2020;48;23;0;0;0;0;520,4;862,1;Melipilla;Santiago;Santiago;Santiago
2020;48;24;0;0;0;0;130,1;215,5;Melipilla;Santiago;Santiago;Santiago
2020;48;25;0;0;0;0;0;0;Melipilla;Santiago;Santiago;Santiago
